group	x	y	clickSelects
8514	-44.75	48.25	2440
8514	-44.75	48.75	2440
8514	-44.25	48.75	2440
8514	-44.25	48.25	2440
8514	-44.75	48.25	2440
8515	-43.75	48.75	2440
8515	-43.75	46.75	2440
8515	-44.75	46.75	2440
8515	-44.75	45.25	2440
8515	-43.25	43.75	2440
8515	-42.75	43.75	2440
8515	-42.75	44.25	2440
8515	-43.75	45.25	2440
8515	-43.75	45.75	2440
8515	-42.25	47.25	2440
8515	-41.25	47.25	2440
8515	-41.25	47.75	2440
8515	-42.25	48.75	2440
8515	-43.75	48.75	2440
8516	-40.75	48.25	2440
8516	-40.75	48.75	2440
8516	-40.25	48.75	2440
8516	-40.25	48.25	2440
8516	-40.75	48.25	2440
8517	-44.75	43.25	2440
8517	-44.75	43.75	2440
8517	-44.25	43.75	2440
8517	-44.25	43.25	2440
8517	-44.75	43.25	2440
11340	-44.75	47.25	303
11340	-44.75	47.75	303
11340	-44.25	48.25	303
11340	-43.75	48.25	303
11340	-43.75	46.75	303
11340	-44.25	46.75	303
11340	-44.75	47.25	303
16964	-41.75	48.25	717
16964	-41.75	48.75	717
16964	-41.25	48.75	717
16964	-40.75	48.25	717
16964	-40.25	48.25	717
16964	-39.75	48.75	717
16964	-8.25	48.75	717
16964	-8.25	47.25	717
16964	-8.75	46.75	717
16964	-9.25	46.75	717
16964	-9.25	47.75	717
16964	-9.75	47.75	717
16964	-10.25	47.25	717
16964	-10.25	46.75	717
16964	-9.75	46.25	717
16964	-9.75	45.75	717
16964	-10.75	45.75	717
16964	-11.25	45.25	717
16964	-11.25	44.75	717
16964	-10.75	44.25	717
16964	-9.75	44.25	717
16964	-9.25	43.75	717
16964	-9.25	42.75	717
16964	-8.75	42.75	717
16964	-8.25	43.25	717
16964	-8.25	44.25	717
16964	-7.75	44.75	717
16964	-7.25	44.75	717
16964	-7.25	43.75	717
16964	-6.75	43.75	717
16964	-5.75	44.75	717
16964	-5.25	44.75	717
16964	-5.25	44.25	717
16964	-6.25	43.25	717
16964	-6.25	42.25	717
16964	-6.75	42.25	717
16964	-7.25	42.75	717
16964	-7.75	42.75	717
16964	-7.75	42.25	717
16964	-7.25	41.75	717
16964	-7.25	40.25	717
16964	-8.25	40.25	717
16964	-8.75	39.75	717
16964	-10.75	39.75	717
16964	-10.75	38.75	717
16964	-11.25	38.75	717
16964	-11.75	39.25	717
16964	-11.75	39.75	717
16964	-11.25	40.25	717
16964	-11.25	40.75	717
16964	-12.25	40.75	717
16964	-12.25	41.25	717
16964	-11.75	41.75	717
16964	-11.75	42.25	717
16964	-12.25	42.25	717
16964	-13.75	40.75	717
16964	-13.75	39.25	717
16964	-13.25	38.75	717
16964	-13.25	37.75	717
16964	-12.75	37.25	717
16964	-11.75	37.25	717
16964	-11.75	35.75	717
16964	-12.25	35.75	717
16964	-13.75	37.25	717
16964	-15.75	37.25	717
16964	-15.75	38.25	717
16964	-16.75	38.25	717
16964	-16.75	38.75	717
16964	-16.25	39.25	717
16964	-16.25	39.75	717
16964	-16.75	39.75	717
16964	-17.25	39.25	717
16964	-18.25	39.25	717
16964	-18.75	38.75	717
16964	-19.25	38.75	717
16964	-19.25	40.25	717
16964	-18.25	40.25	717
16964	-17.75	40.75	717
16964	-17.75	41.25	717
16964	-18.75	42.25	717
16964	-19.25	42.25	717
16964	-19.25	41.25	717
16964	-20.75	39.75	717
16964	-21.25	39.75	717
16964	-21.25	40.25	717
16964	-20.25	41.25	717
16964	-20.25	41.75	717
16964	-22.25	43.75	717
16964	-22.75	43.75	717
16964	-22.75	42.75	717
16964	-23.25	42.75	717
16964	-24.75	44.25	717
16964	-25.25	44.25	717
16964	-25.75	43.75	717
16964	-25.75	42.25	717
16964	-25.25	41.75	717
16964	-22.25	41.75	717
16964	-22.25	41.25	717
16964	-22.75	40.75	717
16964	-26.75	40.75	717
16964	-26.75	38.75	717
16964	-27.75	38.75	717
16964	-28.25	38.25	717
16964	-28.75	38.25	717
16964	-29.25	38.75	717
16964	-29.25	39.75	717
16964	-30.25	39.75	717
16964	-30.75	40.25	717
16964	-32.25	40.25	717
16964	-32.75	39.75	717
16964	-33.25	39.75	717
16964	-34.25	40.75	717
16964	-35.75	40.75	717
16964	-36.25	40.25	717
16964	-36.25	39.75	717
16964	-35.75	39.25	717
16964	-35.75	38.75	717
16964	-36.25	38.75	717
16964	-37.25	39.75	717
16964	-37.25	41.75	717
16964	-37.75	41.75	717
16964	-38.25	41.25	717
16964	-38.25	40.25	717
16964	-38.75	40.25	717
16964	-39.25	40.75	717
16964	-39.75	40.75	717
16964	-39.75	40.25	717
16964	-39.25	39.75	717
16964	-39.25	39.25	717
16964	-41.25	39.25	717
16964	-41.25	38.25	717
16964	-42.25	38.25	717
16964	-42.25	36.75	717
16964	-40.75	36.75	717
16964	-40.25	37.25	717
16964	-39.75	37.25	717
16964	-39.75	36.75	717
16964	-40.75	35.75	717
16964	-40.75	35.25	717
16964	-39.25	33.75	717
16964	-38.25	33.75	717
16964	-37.75	33.25	717
16964	-36.75	33.25	717
16964	-36.75	32.25	717
16964	-36.25	31.75	717
16964	-36.25	30.75	717
16964	-35.75	30.25	717
16964	-35.25	30.25	717
16964	-33.75	31.75	717
16964	-33.75	32.25	717
16964	-34.25	32.75	717
16964	-34.25	35.75	717
16964	-35.25	35.75	717
16964	-35.75	36.25	717
16964	-36.75	36.25	717
16964	-36.75	36.75	717
16964	-36.25	37.25	717
16964	-34.75	37.25	717
16964	-33.75	36.25	717
16964	-33.25	36.25	717
16964	-33.25	37.25	717
16964	-32.75	37.75	717
16964	-32.25	37.75	717
16964	-29.75	35.25	717
16964	-29.25	35.25	717
16964	-29.25	35.75	717
16964	-30.75	37.25	717
16964	-30.75	37.75	717
16964	-30.25	37.75	717
16964	-29.25	36.75	717
16964	-28.25	36.75	717
16964	-27.25	35.75	717
16964	-27.25	35.25	717
16964	-27.75	34.75	717
16964	-27.75	33.25	717
16964	-26.75	33.25	717
16964	-26.75	32.25	717
16964	-26.25	31.75	717
16964	-26.25	31.25	717
16964	-26.75	30.75	717
16964	-27.75	30.75	717
16964	-27.75	30.25	717
16964	-27.25	29.75	717
16964	-27.25	28.75	717
16964	-24.75	28.75	717
16964	-24.75	29.75	717
16964	-23.75	29.75	717
16964	-23.25	30.25	717
16964	-23.25	31.25	717
16964	-22.75	31.25	717
16964	-22.25	30.75	717
16964	-22.25	29.75	717
16964	-21.75	29.25	717
16964	-21.75	28.75	717
16964	-22.25	28.25	717
16964	-22.75	28.25	717
16964	-23.25	28.75	717
16964	-23.75	28.75	717
16964	-23.75	28.25	717
16964	-23.25	27.75	717
16964	-23.25	27.25	717
16964	-23.75	26.75	717
16964	-24.75	26.75	717
16964	-24.75	25.75	717
16964	-25.75	25.75	717
16964	-26.25	25.25	717
16964	-26.75	25.25	717
16964	-27.25	25.75	717
16964	-27.75	25.75	717
16964	-28.25	25.25	717
16964	-28.75	25.25	717
16964	-29.25	25.75	717
16964	-29.25	26.75	717
16964	-30.75	26.75	717
16964	-31.25	26.25	717
16964	-31.25	25.75	717
16964	-30.75	25.25	717
16964	-29.75	25.25	717
16964	-29.75	23.75	717
16964	-30.25	23.25	717
16964	-30.25	22.25	717
16964	-30.75	21.75	717
16964	-31.75	21.75	717
16964	-31.75	21.25	717
16964	-31.25	20.75	717
16964	-30.25	20.75	717
16964	-30.25	19.25	717
16964	-30.75	19.25	717
16964	-32.75	21.25	717
16964	-33.25	21.25	717
16964	-33.75	20.75	717
16964	-36.25	20.75	717
16964	-36.75	21.25	717
16964	-36.75	21.75	717
16964	-35.75	22.75	717
16964	-35.75	23.25	717
16964	-36.25	23.75	717
16964	-36.75	23.75	717
16964	-36.75	22.75	717
16964	-37.75	22.75	717
16964	-38.25	22.25	717
16964	-38.75	22.25	717
16964	-38.75	22.75	717
16964	-37.75	23.75	717
16964	-37.75	24.25	717
16964	-38.25	24.25	717
16964	-39.75	22.75	717
16964	-39.75	20.75	717
16964	-40.25	20.75	717
16964	-40.75	21.25	717
16964	-41.75	21.25	717
16964	-41.75	23.25	717
16964	-42.25	23.75	717
16964	-42.25	24.75	717
16964	-43.25	24.75	717
16964	-43.75	25.25	717
16964	-44.75	25.25	717
16964	-44.75	32.75	717
16964	-43.75	33.75	717
16964	-43.25	33.75	717
16964	-42.75	33.25	717
16964	-42.75	30.25	717
16964	-41.75	29.25	717
16964	-39.25	29.25	717
16964	-38.25	30.25	717
16964	-38.25	30.75	717
16964	-38.75	31.25	717
16964	-39.75	31.25	717
16964	-39.75	32.25	717
