group	x	y	clickSelects
11848	-45.25	48.75	326
11848	-45.25	49.25	326
11848	-36.75	49.25	326
11848	-36.75	48.75	326
11848	-37.75	47.75	326
11848	-37.75	47.25	326
11848	-36.75	46.25	326
11848	-36.25	46.25	326
11848	-35.75	46.75	326
11848	-35.25	46.75	326
11848	-35.25	46.25	326
11848	-36.25	45.25	326
11848	-37.25	45.25	326
11848	-37.75	44.75	326
11848	-38.25	44.75	326
11848	-38.75	45.25	326
11848	-38.75	45.75	326
11848	-37.75	45.75	326
11848	-37.75	46.25	326
11848	-38.25	46.75	326
11848	-38.75	46.75	326
11848	-39.75	45.75	326
11848	-39.75	44.75	326
11848	-40.25	44.75	326
11848	-40.75	45.25	326
11848	-41.25	45.25	326
11848	-41.75	44.75	326
11848	-43.25	44.75	326
11848	-44.25	45.75	326
11848	-44.75	45.75	326
11848	-44.75	45.25	326
11848	-44.25	44.75	326
11848	-44.25	44.25	326
11848	-44.75	43.75	326
11848	-44.75	43.25	326
11848	-44.25	42.75	326
11848	-44.25	41.75	326
11848	-43.75	41.25	326
11848	-42.25	41.25	326
11848	-41.25	42.25	326
11848	-40.75	42.25	326
11848	-40.75	40.75	326
11848	-41.25	40.25	326
11848	-41.25	39.25	326
11848	-42.25	39.25	326
11848	-42.75	38.75	326
11848	-43.75	38.75	326
11848	-44.25	38.25	326
11848	-44.75	38.25	326
11848	-45.25	38.75	326
11848	-45.25	48.75	326
11849	-36.25	49.25	326
11849	-36.25	48.75	326
11849	-35.75	48.75	326
11849	-35.75	49.25	326
11849	-36.25	49.25	326
11850	-44.25	33.75	326
11850	-44.25	34.25	326
11850	-42.25	36.25	326
11850	-41.75	36.25	326
11850	-41.75	35.75	326
11850	-42.25	35.25	326
11850	-42.25	34.75	326
11850	-41.25	34.75	326
11850	-39.75	33.25	326
11850	-36.25	33.25	326
11850	-35.75	33.75	326
11850	-34.75	33.75	326
11850	-33.75	34.75	326
11850	-33.75	35.25	326
11850	-34.75	36.25	326
11850	-34.75	36.75	326
11850	-34.25	37.25	326
11850	-34.25	37.75	326
11850	-35.25	37.75	326
11850	-35.75	38.25	326
11850	-36.75	38.25	326
11850	-36.75	38.75	326
11850	-36.25	39.25	326
11850	-34.75	39.25	326
11850	-33.25	37.75	326
11850	-33.25	37.25	326
11850	-33.75	36.75	326
11850	-33.75	36.25	326
11850	-33.25	36.25	326
11850	-32.75	36.75	326
11850	-31.25	36.75	326
11850	-30.75	36.25	326
11850	-30.75	34.75	326
