group	x	y	clickSelects
12265	-44.75	48.25	358
12265	-44.75	48.75	358
12265	-44.25	49.25	358
12265	-37.75	49.25	358
12265	-37.75	48.75	358
12265	-38.75	47.75	358
12265	-38.75	47.25	358
12265	-38.25	46.75	358
12265	-36.25	46.75	358
12265	-36.25	45.25	358
12265	-38.25	45.25	358
12265	-39.25	44.25	358
12265	-39.25	43.75	358
12265	-38.25	43.75	358
12265	-37.75	43.25	358
12265	-36.75	43.25	358
12265	-36.75	42.25	358
12265	-36.25	41.75	358
12265	-35.25	41.75	358
12265	-35.25	40.75	358
12265	-34.25	39.75	358
12265	-33.75	39.75	358
12265	-33.25	40.25	358
12265	-33.25	40.75	358
12265	-33.75	41.25	358
12265	-33.75	41.75	358
12265	-33.25	41.75	358
12265	-31.75	40.25	358
12265	-30.25	40.25	358
12265	-30.25	40.75	358
12265	-30.75	41.25	358
12265	-31.75	41.25	358
12265	-31.75	42.25	358
12265	-32.75	42.25	358
12265	-32.75	43.75	358
12265	-32.25	43.75	358
12265	-31.75	43.25	358
12265	-31.25	43.25	358
12265	-30.75	43.75	358
12265	-30.75	44.75	358
12265	-29.25	46.25	358
12265	-29.25	46.75	358
12265	-31.75	46.75	358
12265	-32.25	46.25	358
12265	-32.75	46.25	358
12265	-32.75	46.75	358
12265	-32.25	47.25	358
12265	-32.25	47.75	358
12265	-33.25	47.75	358
12265	-33.75	48.25	358
12265	-34.25	48.25	358
12265	-34.75	47.75	358
12265	-35.25	47.75	358
12265	-35.25	48.25	358
12265	-34.25	49.25	358
12265	-20.75	49.25	358
12265	-20.25	48.75	358
12265	-19.75	48.75	358
12265	-19.25	49.25	358
12265	-15.75	49.25	358
12265	-15.75	48.25	358
12265	-14.75	48.25	358
12265	-14.75	47.75	358
12265	-15.25	47.25	358
12265	-15.25	45.75	358
12265	-14.75	45.75	358
12265	-14.25	46.25	358
12265	-14.25	47.25	358
12265	-13.75	47.25	358
12265	-12.75	46.25	358
12265	-12.25	46.25	358
12265	-11.75	46.75	358
12265	-10.25	46.75	358
12265	-9.25	45.75	358
12265	-8.75	45.75	358
12265	-8.75	46.25	358
12265	-10.25	47.75	358
12265	-11.25	47.75	358
12265	-11.25	49.25	358
12265	-4.75	49.25	358
12265	-4.25	48.75	358
12265	-4.25	47.75	358
12265	-3.75	47.25	358
12265	-3.75	46.75	358
12265	-4.75	45.75	358
12265	-4.75	45.25	358
12265	-4.25	44.75	358
12265	-4.25	44.25	358
12265	-4.75	44.25	358
12265	-5.75	45.25	358
12265	-7.25	45.25	358
12265	-7.25	44.25	358
12265	-7.75	43.75	358
12265	-7.75	43.25	358
12265	-6.75	42.25	358
12265	-6.75	41.25	358
12265	-6.25	41.25	358
12265	-5.75	41.75	358
12265	-5.25	41.75	358
12265	-5.25	40.75	358
12265	-3.25	40.75	358
12265	-2.75	40.25	358
12265	-2.75	39.75	358
12265	-3.25	39.25	358
12265	-4.25	39.25	358
12265	-5.75	37.75	358
12265	-6.75	37.75	358
12265	-7.25	37.25	358
12265	-7.75	37.25	358
12265	-7.75	38.25	358
12265	-8.25	38.75	358
12265	-8.25	39.25	358
12265	-7.25	40.25	358
12265	-7.25	40.75	358
12265	-7.75	40.75	358
12265	-8.25	40.25	358
12265	-8.75	40.25	358
12265	-10.25	41.75	358
12265	-10.75	41.75	358
12265	-10.75	39.75	358
12265	-11.25	39.25	358
12265	-11.25	38.75	358
12265	-10.75	38.25	358
12265	-10.75	37.75	358
12265	-14.25	37.75	358
12265	-15.25	38.75	358
12265	-15.25	40.75	358
12265	-15.75	40.75	358
12265	-16.25	40.25	358
12265	-16.25	39.25	358
12265	-17.75	39.25	358
12265	-18.25	39.75	358
12265	-18.75	39.75	358
12265	-19.75	38.75	358
12265	-20.75	38.75	358
12265	-21.25	38.25	358
12265	-21.25	37.75	358
12265	-20.75	37.25	358
12265	-20.75	35.25	358
12265	-18.75	33.25	358
12265	-17.75	33.25	358
12265	-17.25	32.75	358
12265	-17.25	32.25	358
12265	-18.75	30.75	358
12265	-18.75	29.75	358
12265	-19.25	29.25	358
12265	-19.25	28.75	358
12265	-18.25	28.75	358
12265	-18.25	28.25	358
12265	-18.75	27.75	358
12265	-19.25	27.75	358
12265	-19.75	28.25	358
12265	-20.25	28.25	358
12265	-20.75	27.75	358
12265	-20.75	26.75	358
12265	-23.75	26.75	358
12265	-23.75	26.25	358
12265	-22.75	25.25	358
12265	-22.75	24.75	358
12265	-23.25	24.75	358
12265	-23.75	25.25	358
12265	-26.25	25.25	358
12265	-26.25	24.75	358
12265	-25.75	24.25	358
12265	-25.75	23.75	358
12265	-26.25	23.25	358
12265	-27.75	23.25	358
12265	-28.25	23.75	358
12265	-29.25	23.75	358
12265	-29.75	24.25	358
12265	-31.25	24.25	358
12265	-31.25	23.75	358
12265	-30.75	23.25	358
12265	-30.75	22.75	358
12265	-31.25	22.75	358
12265	-32.25	23.75	358
12265	-33.75	23.75	358
12265	-33.75	22.75	358
12265	-34.75	22.75	358
12265	-35.25	22.25	358
12265	-35.25	21.25	358
12265	-36.25	21.25	358
12265	-36.25	20.75	358
12265	-35.25	19.75	358
12265	-34.75	19.75	358
12265	-34.25	20.25	358
12265	-34.25	21.25	358
12265	-32.75	21.25	358
12265	-32.25	20.75	358
