x	y	clickSelects	xmin	xmax	ymin	ymax
16980	24	17000,0	16955	17005	-1	49
17030	24	17050,0	17005	17055	-1	49
17030	74	17050,50	17005	17055	49	99
17080	74	17100,50	17055	17105	49	99
17080	124	17100,100	17055	17105	99	149
17130	124	17150,100	17105	17155	99	149
17130	174	17150,150	17105	17155	149	199
17180	174	17200,150	17155	17205	149	199
17180	224	17200,200	17155	17205	199	249
17230	224	17250,200	17205	17255	199	249
17230	274	17250,250	17205	17255	249	299
17280	274	17300,250	17255	17305	249	299
17280	324	17300,300	17255	17305	299	349
17330	324	17350,300	17305	17355	299	349
17330	374	17350,350	17305	17355	349	399
17380	374	17400,350	17355	17405	349	399
17380	424	17400,400	17355	17405	399	449
17430	424	17450,400	17405	17455	399	449
17430	474	17450,450	17405	17455	449	499
17480	474	17500,450	17455	17505	449	499
17480	524	17500,500	17455	17505	499	549
17530	524	17550,500	17505	17555	499	549
17530	574	17550,550	17505	17555	549	599
17580	574	17600,550	17555	17605	549	599
17580	624	17600,600	17555	17605	599	649
17630	624	17650,600	17605	17655	599	649
17630	674	17650,650	17605	17655	649	699
17680	674	17700,650	17655	17705	649	699
17680	724	17700,700	17655	17705	699	749
17730	724	17750,700	17705	17755	699	749
17730	774	17750,750	17705	17755	749	799
17780	774	17800,750	17755	17805	749	799
17780	824	17800,800	17755	17805	799	849
17830	824	17850,800	17805	17855	799	849
17830	874	17850,850	17805	17855	849	899
17880	874	17900,850	17855	17905	849	899
17880	924	17900,900	17855	17905	899	949
17930	924	17950,900	17905	17955	899	949
17930	974	17950,950	17905	17955	949	999
17980	974	18000,950	17955	18005	949	999
17980	1024	18000,1000	17955	18005	999	1049
18030	1024	18050,1000	18005	18055	999	1049
18030	1074	18050,1050	18005	18055	1049	1099
18080	1074	18100,1050	18055	18105	1049	1099
18080	1124	18100,1100	18055	18105	1099	1149
18130	1124	18150,1100	18105	18155	1099	1149
18130	1174	18150,1150	18105	18155	1149	1199
18180	1174	18200,1150	18155	18205	1149	1199
18180	1224	18200,1200	18155	18205	1199	1249
18230	1224	18250,1200	18205	18255	1199	1249
18230	1274	18250,1250	18205	18255	1249	1299
18280	1274	18300,1250	18255	18305	1249	1299
18280	1324	18300,1300	18255	18305	1299	1349
18330	1324	18350,1300	18305	18355	1299	1349
18330	1374	18350,1350	18305	18355	1349	1399
18380	1374	18400,1350	18355	18405	1349	1399
18380	1424	18400,1400	18355	18405	1399	1449
18430	1424	18450,1400	18405	18455	1399	1449
18430	1474	18450,1450	18405	18455	1449	1499
17080	24	17100,0	17055	17105	-1	49
17180	124	17200,100	17155	17205	99	149
17280	224	17300,200	17255	17305	199	249
17380	324	17400,300	17355	17405	299	349
17480	424	17500,400	17455	17505	399	449
17580	524	17600,500	17555	17605	499	549
17680	624	17700,600	17655	17705	599	649
17780	724	17800,700	17755	17805	699	749
17880	824	17900,800	17855	17905	799	849
17980	924	18000,900	17955	18005	899	949
18080	1024	18100,1000	18055	18105	999	1049
18180	1124	18200,1100	18155	18205	1099	1149
18380	1324	18400,1300	18355	18405	1299	1349
17130	74	17150,50	17105	17155	49	99
17230	174	17250,150	17205	17255	149	199
17330	274	17350,250	17305	17355	249	299
17430	374	17450,350	17405	17455	349	399
17530	474	17550,450	17505	17555	449	499
17630	574	17650,550	17605	17655	549	599
17830	774	17850,750	17805	17855	749	799
17930	874	17950,850	17905	17955	849	899
18030	974	18050,950	18005	18055	949	999
18130	1074	18150,1050	18105	18155	1049	1099
18230	1174	18250,1150	18205	18255	1149	1199
18280	1224	18300,1200	18255	18305	1199	1249
18330	1274	18350,1250	18305	18355	1249	1299
18430	1374	18450,1350	18405	18455	1349	1399
17730	674	17750,650	17705	17755	649	699
18480	1424	18500,1400	18455	18505	1399	1449
17130	24	17150,0	17105	17155	-1	49
17180	74	17200,50	17155	17205	49	99
17230	124	17250,100	17205	17255	99	149
17280	174	17300,150	17255	17305	149	199
17330	224	17350,200	17305	17355	199	249
17380	274	17400,250	17355	17405	249	299
17430	324	17450,300	17405	17455	299	349
17480	374	17500,350	17455	17505	349	399
17530	424	17550,400	17505	17555	399	449
17580	474	17600,450	17555	17605	449	499
17630	524	17650,500	17605	17655	499	549
17680	574	17700,550	17655	17705	549	599
17730	624	17750,600	17705	17755	599	649
17780	674	17800,650	17755	17805	649	699
17830	724	17850,700	17805	17855	699	749
17880	774	17900,750	17855	17905	749	799
17930	824	17950,800	17905	17955	799	849
17980	874	18000,850	17955	18005	849	899
18030	924	18050,900	18005	18055	899	949
18080	974	18100,950	18055	18105	949	999
18130	1024	18150,1000	18105	18155	999	1049
18180	1074	18200,1050	18155	18205	1049	1099
18230	1124	18250,1100	18205	18255	1099	1149
18280	1174	18300,1150	18255	18305	1149	1199
18330	1224	18350,1200	18305	18355	1199	1249
18380	1274	18400,1250	18355	18405	1249	1299
18430	1324	18450,1300	18405	18455	1299	1349
18480	1374	18500,1350	18455	18505	1349	1399
17180	24	17200,0	17155	17205	-1	49
17280	124	17300,100	17255	17305	99	149
17380	224	17400,200	17355	17405	199	249
17480	324	17500,300	17455	17505	299	349
17580	424	17600,400	17555	17605	399	449
17680	524	17700,500	17655	17705	499	549
17780	624	17800,600	17755	17805	599	649
17880	724	17900,700	17855	17905	699	749
17980	824	18000,800	17955	18005	799	849
18080	924	18100,900	18055	18105	899	949
18180	1024	18200,1000	18155	18205	999	1049
18280	1124	18300,1100	18255	18305	1099	1149
18380	1224	18400,1200	18355	18405	1199	1249
18480	1324	18500,1300	18455	18505	1299	1349
17230	74	17250,50	17205	17255	49	99
17330	174	17350,150	17305	17355	149	199
17430	274	17450,250	17405	17455	249	299
17530	374	17550,350	17505	17555	349	399
17630	474	17650,450	17605	17655	449	499
17730	574	17750,550	17705	17755	549	599
17830	674	17850,650	17805	17855	649	699
17930	774	17950,750	17905	17955	749	799
18030	874	18050,850	18005	18055	849	899
18130	974	18150,950	18105	18155	949	999
18230	1074	18250,1050	18205	18255	1049	1099
18330	1174	18350,1150	18305	18355	1149	1199
18430	1274	18450,1250	18405	18455	1249	1299
18530	1374	18550,1350	18505	18555	1349	1399
17230	24	17250,0	17205	17255	-1	49
17280	74	17300,50	17255	17305	49	99
17330	124	17350,100	17305	17355	99	149
17380	174	17400,150	17355	17405	149	199
17430	224	17450,200	17405	17455	199	249
17480	274	17500,250	17455	17505	249	299
17530	324	17550,300	17505	17555	299	349
17580	374	17600,350	17555	17605	349	399
17630	424	17650,400	17605	17655	399	449
17680	474	17700,450	17655	17705	449	499
17730	524	17750,500	17705	17755	499	549
17780	574	17800,550	17755	17805	549	599
17830	624	17850,600	17805	17855	599	649
17880	674	17900,650	17855	17905	649	699
17930	724	17950,700	17905	17955	699	749
17980	774	18000,750	17955	18005	749	799
18030	824	18050,800	18005	18055	799	849
18080	874	18100,850	18055	18105	849	899
18130	924	18150,900	18105	18155	899	949
18180	974	18200,950	18155	18205	949	999
18230	1024	18250,1000	18205	18255	999	1049
18280	1074	18300,1050	18255	18305	1049	1099
18330	1124	18350,1100	18305	18355	1099	1149
18380	1174	18400,1150	18355	18405	1149	1199
18430	1224	18450,1200	18405	18455	1199	1249
18480	1274	18500,1250	18455	18505	1249	1299
18530	1324	18550,1300	18505	18555	1299	1349
17280	24	17300,0	17255	17305	-1	49
17380	124	17400,100	17355	17405	99	149
17480	224	17500,200	17455	17505	199	249
17580	324	17600,300	17555	17605	299	349
17680	424	17700,400	17655	17705	399	449
17780	524	17800,500	17755	17805	499	549
17880	624	17900,600	17855	17905	599	649
17980	724	18000,700	17955	18005	699	749
18080	824	18100,800	18055	18105	799	849
18180	924	18200,900	18155	18205	899	949
18280	1024	18300,1000	18255	18305	999	1049
18380	1124	18400,1100	18355	18405	1099	1149
18480	1224	18500,1200	18455	18505	1199	1249
17330	74	17350,50	17305	17355	49	99
17430	174	17450,150	17405	17455	149	199
17530	274	17550,250	17505	17555	249	299
17630	374	17650,350	17605	17655	349	399
17730	474	17750,450	17705	17755	449	499
17830	574	17850,550	17805	17855	549	599
17930	674	17950,650	17905	17955	649	699
18030	774	18050,750	18005	18055	749	799
18130	874	18150,850	18105	18155	849	899
18230	974	18250,950	18205	18255	949	999
18330	1074	18350,1050	18305	18355	1049	1099
18430	1174	18450,1150	18405	18455	1149	1199
18530	1274	18550,1250	18505	18555	1249	1299
18580	1324	18600,1300	18555	18605	1299	1349
17330	24	17350,0	17305	17355	-1	49
17380	74	17400,50	17355	17405	49	99
17430	124	17450,100	17405	17455	99	149
17480	174	17500,150	17455	17505	149	199
17530	224	17550,200	17505	17555	199	249
17580	274	17600,250	17555	17605	249	299
17630	324	17650,300	17605	17655	299	349
17680	374	17700,350	17655	17705	349	399
17730	424	17750,400	17705	17755	399	449
17780	474	17800,450	17755	17805	449	499
17830	524	17850,500	17805	17855	499	549
17880	574	17900,550	17855	17905	549	599
17930	624	17950,600	17905	17955	599	649
17980	674	18000,650	17955	18005	649	699
18030	724	18050,700	18005	18055	699	749
18080	774	18100,750	18055	18105	749	799
