group	label	showSelected1
1	Cluster 29: 2352/47235 pixels shown, logFC -3.9 to 5.6, log10(p) 0.0 to 6.2	29
1	Cluster 503: 26/4007 pixels shown, logFC -3.3 to 5.5, log10(p) 0.0 to 5.8	503
1	Cluster 587: 21/500 pixels shown, logFC -2.7 to 3.3, log10(p) 0.0 to 1.5	587
1	Cluster 814: 176/808 pixels shown, logFC -2.2 to 5.1, log10(p) 0.1 to 4.5	814
1	Cluster 866: 343/351 pixels shown, logFC -1.0 to 5.9, log10(p) 0.0 to 7.5	866
1	Cluster 912: 6/136 pixels shown, logFC -3.0 to 3.6, log10(p) 0.1 to 1.8	912
1	Cluster 942: 74/325 pixels shown, logFC -3.3 to 2.5, log10(p) 0.0 to 1.4	942
1	Cluster 990: 101/101 pixels shown, logFC -1.4 to 5.0, log10(p) 0.1 to 4.4	990
1	Cluster 993: 816/875 pixels shown, logFC -3.0 to 3.6, log10(p) 0.0 to 1.9	993
1	Cluster 1358: 25/134 pixels shown, logFC -1.4 to 5.6, log10(p) 0.1 to 6.2	1358
1	Cluster 1692: 2/21 pixels shown, logFC -3.0 to 0.3, log10(p) 0.1 to 1.2	1692
1	Cluster 2028: 49/51 pixels shown, logFC 0.7 to 4.5, log10(p) 0.3 to 3.3	2028
1	Cluster 2171: 34/34 pixels shown, logFC -3.3 to 3.0, log10(p) 0.1 to 1.4	2171
1	Cluster 2304: 36/36 pixels shown, logFC 1.8 to 4.9, log10(p) 0.8 to 4.1	2304
1	Cluster 2356: 106/129 pixels shown, logFC -3.3 to 2.5, log10(p) 0.1 to 1.4	2356
1	Cluster 2444: 133/151 pixels shown, logFC 0.3 to 5.0, log10(p) 0.1 to 4.4	2444
