group	x	y	clickSelects
4744	-44.75	48.25	1676
4744	-44.75	48.75	1676
4744	-32.25	48.75	1676
4744	-32.25	47.75	1676
4744	-31.75	47.25	1676
4744	-31.75	46.75	1676
4744	-32.25	46.75	1676
4744	-32.75	47.25	1676
4744	-33.25	47.25	1676
4744	-33.75	46.75	1676
4744	-33.75	45.25	1676
4744	-33.25	44.75	1676
4744	-33.25	43.75	1676
4744	-31.75	42.25	1676
4744	-31.75	41.25	1676
4744	-31.25	40.75	1676
4744	-31.25	40.25	1676
4744	-32.25	40.25	1676
4744	-32.75	39.75	1676
4744	-34.25	39.75	1676
4744	-34.25	40.25	1676
4744	-33.75	40.75	1676
4744	-33.75	42.25	1676
4744	-34.75	42.25	1676
4744	-35.25	42.75	1676
4744	-35.75	42.75	1676
4744	-35.75	41.75	1676
4744	-37.75	41.75	1676
4744	-39.25	40.25	1676
4744	-39.75	40.25	1676
4744	-39.75	41.25	1676
4744	-40.75	41.25	1676
4744	-41.25	41.75	1676
4744	-41.75	41.75	1676
4744	-41.75	41.25	1676
4744	-40.75	40.25	1676
4744	-40.75	39.75	1676
4744	-41.75	38.75	1676
4744	-42.75	38.75	1676
4744	-43.25	38.25	1676
4744	-43.75	38.25	1676
4744	-44.75	39.25	1676
4744	-44.75	48.25	1676
4745	-31.75	48.75	1676
4745	-31.75	48.25	1676
4745	-30.75	47.25	1676
4745	-30.25	47.25	1676
4745	-30.25	47.75	1676
4745	-31.25	48.75	1676
4745	-31.75	48.75	1676
4746	-25.75	48.25	1676
4746	-25.75	48.75	1676
4746	-24.25	48.75	1676
4746	-24.25	47.75	1676
4746	-23.25	46.75	1676
4746	-23.25	46.25	1676
4746	-23.75	46.25	1676
4746	-24.25	46.75	1676
4746	-26.25	46.75	1676
4746	-26.25	47.25	1676
4746	-25.75	47.75	1676
4746	-25.75	48.25	1676
18323	-44.75	38.25	862
18323	-44.75	38.75	862
18323	-44.25	38.75	862
18323	-43.75	38.25	862
18323	-43.25	38.25	862
18323	-42.75	38.75	862
18323	-41.75	38.75	862
18323	-40.75	39.75	862
18323	-40.75	40.25	862
18323	-41.75	41.25	862
18323	-41.75	41.75	862
18323	-41.25	41.75	862
18323	-40.75	41.25	862
18323	-39.75	41.25	862
18323	-39.75	40.25	862
18323	-39.25	40.25	862
18323	-37.75	41.75	862
18323	-35.75	41.75	862
18323	-35.75	42.75	862
18323	-35.25	42.75	862
18323	-34.75	42.25	862
18323	-33.75	42.25	862
18323	-33.75	40.75	862
18323	-35.75	38.75	862
18323	-35.75	38.25	862
18323	-35.25	38.25	862
18323	-34.75	38.75	862
18323	-33.25	38.75	862
18323	-33.25	37.25	862
18323	-33.75	37.25	862
18323	-34.25	37.75	862
18323	-34.75	37.75	862
18323	-34.75	36.75	862
18323	-35.25	36.25	862
18323	-35.75	36.25	862
18323	-36.25	36.75	862
18323	-37.75	36.75	862
18323	-37.75	36.25	862
18323	-36.75	35.25	862
18323	-36.75	34.75	862
18323	-37.25	34.25	862
18323	-38.75	34.25	862
18323	-38.75	36.25	862
18323	-39.75	36.25	862
18323	-39.75	36.75	862
18323	-39.25	37.25	862
18323	-38.25	37.25	862
18323	-38.25	37.75	862
18323	-38.75	38.25	862
18323	-39.25	38.25	862
18323	-40.25	37.25	862
18323	-40.75	37.25	862
18323	-41.25	37.75	862
18323	-41.75	37.75	862
18323	-42.75	36.75	862
18323	-42.75	35.75	862
18323	-44.25	34.25	862
18323	-44.75	34.25	862
18323	-44.75	38.25	862
18324	-44.75	32.25	862
18324	-44.75	32.75	862
18324	-44.25	32.75	862
18324	-43.75	32.25	862
18324	-42.75	32.25	862
18324	-42.75	31.25	862
18324	-41.75	31.25	862
18324	-41.75	29.75	862
18324	-42.75	29.75	862
18324	-42.75	29.25	862
18324	-42.25	28.75	862
18324	-42.25	27.75	862
