group	fill	clickSelects
1	#FFFFFF	926
2	#FFFFFF	926
3	#FFFFFF	926
4	#FFFFFF	926
5	#FFFFFF	926
6	#FFFFFF	926
7	#FFFFFF	926
8	#FFFFFF	926
9	#FFFFFF	926
10	#FFFFFF	926
11	#FFFFFF	926
12	#FFFFFF	926
13	#FFFFFF	926
14	#FFFFFF	926
15	#FFFFFF	926
16	#FFFFFF	926
17	#FFFFFF	2651
18	#FFFFFF	2651
19	#FFFFFF	2651
20	#FFFFFF	2651
21	#FFFFFF	2651
22	#FFFFFF	926
23	#FFFFFF	926
24	#FFFFFF	926
25	#FFFFFF	926
26	#FFFFFF	926
27	#FFFFFF	926
28	#FFFFFF	926
29	#FFFFFF	820
30	#FFFFFF	926
31	#FFFFFF	820
32	#FFFFFF	926
33	#FFFFFF	926
34	#FFFFFF	926
35	#FFFFFF	926
36	#FFFFFF	926
37	#FFFFFF	926
38	#FFFFFF	926
39	#FFFFFF	926
40	#FFFFFF	926
41	#FFFFFF	926
42	#FFFFFF	1712
43	#FFFFFF	926
44	#FFFFFF	1712
45	#FFFFFF	1712
46	#FFFFFF	926
47	#FFFFFF	926
48	#FFFFFF	926
49	#FFFFFF	926
50	#FFFFFF	926
51	#FFFFFF	926
52	#FFFFFF	926
53	#FFFFFF	926
54	#FFFFFF	926
55	#FFFFFF	926
56	#FFFFFF	926
57	#FFFFFF	926
58	#FFFFFF	926
59	#FFFFFF	926
60	#FFFFFF	926
61	#FFFFFF	926
62	#FFFFFF	2651
63	#FFFFFF	2651
64	#FFFFFF	926
65	#FFFFFF	926
66	#FFFFFF	2651
67	#FFFFFF	2651
68	#FFFFFF	2651
69	#FFFFFF	926
70	#FFFFFF	2651
71	#FFFFFF	2651
72	#FFFFFF	2651
73	#FFFFFF	926
74	#FFFFFF	926
75	#FFFFFF	926
76	#FFFFFF	926
77	#FFFFFF	926
78	#FFFFFF	926
79	#FFFFFF	820
80	#FFFFFF	820
81	#FFFFFF	926
82	#FFFFFF	926
83	#FFFFFF	926
84	#FFFFFF	926
85	#FFFFFF	926
86	#FFFFFF	926
87	#FFFFFF	926
88	#FFFFFF	926
89	#FFFFFF	926
90	#FFFFFF	926
91	#FFFFFF	926
92	#FFFFFF	926
93	#FFFFFF	1712
94	#FFFFFF	1712
95	#FFFFFF	1712
96	#FFFFFF	1712
97	#FFFFFF	926
98	#FFFFFF	926
99	#FFFFFF	926
100	#FFFFFF	926
101	#FFFFFF	926
